5.106734,32.0,163.41548
5.106734,95.0,485.1397
5.106734,18.0,91.92121
5.106734,80.0,408.5387
5.106734,76.0,388.11176
5.106734,92.0,469.81952
5.106734,81.0,413.64545
5.106734,22.0,112.348145
5.106734,68.0,347.2579
5.106734,15.0,76.601006
5.379741,4.0,21.518965
5.379741,60.0,322.7845
5.379741,37.0,199.05043
5.379741,60.0,322.7845
5.379741,80.0,430.3793
5.379741,64.0,344.30344
5.379741,44.0,236.70862
5.379741,63.0,338.9237
5.379741,9.0,48.41767
5.379741,25.0,134.49353
